Quarter,OriginAirportID,DestAirportID,sample,baseline_year,current_year,baseline_fare_present,current_fare_present,fare_continuity,baseline_operations_present,current_operations_present,operations_continuity
2,15016,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,12478,broad_fare_bounds,2010,2017,True,False,exited,True,False,exited
2,15016,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,12953,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,13232,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,13796,broad_fare_bounds,2010,2017,True,True,retained,False,True,entered
2,15016,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,14635,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,14679,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15016,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,10821,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,11278,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,11618,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,12478,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,12953,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,13232,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,13796,broad_fare_bounds,2010,2017,True,True,retained,False,False,absent
2,15304,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
2,15304,14679,broad_fare_bounds,2010,2017,True,True,retained,False,False,absent
2,15304,14747,broad_fare_bounds,2010,2017,True,True,retained,False,True,entered
2,15304,14771,broad_fare_bounds,2010,2017,True,True,retained,False,True,entered
2,15304,14869,broad_fare_bounds,2010,2017,True,True,retained,True,False,exited
2,15304,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,10821,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,11278,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,11618,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,12173,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,12478,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,12953,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,13232,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,13796,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,14635,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,14679,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10397,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,10821,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,11278,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,11618,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,12173,broad_fare_bounds,2010,2017,False,True,entered,False,False,absent
3,10721,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,12478,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,12953,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,13232,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,13796,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,14635,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,14679,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10721,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,11618,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,12478,broad_fare_bounds,2010,2017,True,True,retained,True,False,exited
3,10821,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,12953,broad_fare_bounds,2010,2017,True,True,retained,True,False,exited
3,10821,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,13232,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,13796,broad_fare_bounds,2010,2017,True,True,retained,False,True,entered
3,10821,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,14100,broad_fare_bounds,2010,2017,True,True,retained,True,False,exited
3,10821,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,14635,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,14679,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,10821,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,11618,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,12478,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,12953,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,13232,broad_fare_bounds,2010,2017,False,True,entered,False,True,entered
3,11278,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,13796,broad_fare_bounds,2010,2017,True,True,retained,False,False,absent
3,11278,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,14635,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,14679,broad_fare_bounds,2010,2017,True,True,retained,False,False,absent
3,11278,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,14771,broad_fare_bounds,2010,2017,True,True,retained,False,True,entered
3,11278,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11278,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,10821,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,11278,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,11618,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,12173,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,12478,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,12953,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,13232,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,13796,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,14635,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,14679,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11292,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,10821,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,11278,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,11618,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,12173,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,12478,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,12953,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,13232,broad_fare_bounds,2010,2017,True,False,exited,False,False,absent
3,11298,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,13796,broad_fare_bounds,2010,2017,True,True,retained,False,True,entered
3,11298,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,14635,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,14679,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11298,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,10821,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,11278,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,11618,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,12173,broad_fare_bounds,2010,2017,True,True,retained,True,False,exited
3,11433,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,12478,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,12953,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,13232,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,13796,broad_fare_bounds,2010,2017,True,True,retained,False,True,entered
3,11433,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,14635,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,14679,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11433,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,10821,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,11278,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,12173,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,13232,broad_fare_bounds,2010,2017,False,True,entered,False,True,entered
3,11618,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,13796,broad_fare_bounds,2010,2017,True,True,retained,False,True,entered
3,11618,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,14100,broad_fare_bounds,2010,2017,True,False,exited,False,False,absent
3,11618,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,14635,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,14679,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11618,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,10821,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,11278,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,11618,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,12478,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,12953,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,13232,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,13796,broad_fare_bounds,2010,2017,True,True,retained,False,False,absent
3,11697,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,14679,broad_fare_bounds,2010,2017,True,True,retained,False,True,entered
3,11697,14747,broad_fare_bounds,2010,2017,True,True,retained,False,True,entered
3,11697,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,14869,broad_fare_bounds,2010,2017,True,False,exited,False,False,absent
3,11697,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,11697,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12173,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12173,10721,broad_fare_bounds,2010,2017,False,True,entered,False,False,absent
3,12173,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12173,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12173,11433,broad_fare_bounds,2010,2017,True,True,retained,True,False,exited
3,12173,11618,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12173,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12173,12478,broad_fare_bounds,2010,2017,True,True,retained,False,True,entered
3,12173,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12173,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12173,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12173,13796,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12173,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12173,14100,broad_fare_bounds,2010,2017,True,False,exited,False,False,absent
3,12173,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12173,14679,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12173,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12173,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12173,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,10821,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,11278,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,11618,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,12173,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,12478,broad_fare_bounds,2010,2017,True,True,retained,True,False,exited
3,12266,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,12953,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,13232,broad_fare_bounds,2010,2017,True,False,exited,False,False,absent
3,12266,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,13796,broad_fare_bounds,2010,2017,True,True,retained,False,True,entered
3,12266,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,14635,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,14679,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12266,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,10821,broad_fare_bounds,2010,2017,True,True,retained,True,False,exited
3,12478,11278,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,12173,broad_fare_bounds,2010,2017,False,True,entered,False,True,entered
3,12478,12266,broad_fare_bounds,2010,2017,True,True,retained,True,False,exited
3,12478,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,13796,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,14635,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
