Year,Quarter,Origin,Dest,RPCarrier,passengers,records,fare_mean,fare_variance,sample,t100_passengers,seats,departures,scheduled_departures,load_factor,scheduled_minus_performed,performed_scheduled_ratio,Origin_risk,Origin_fixed,Dest_risk,Dest_fixed,risk,fixed_risk,route,route_carrier,route_carrier_season,period,pair
2023,3,DEN,JFK,DL,2736.0,658,219.8272331871345,15769.19849260059,primary,59268.0,68727.0,387.0,400.0,0.8623685014623074,13.0,0.9675,0.018115942028985508,0.018115942028985508,0.10507246376811594,0.10507246376811594,0.06159420289855072,0.06159420289855072,DEN-JFK,DEN-JFK_DL,DEN-JFK_DL_Q3,2023Q3,DEN-JFK
2023,3,DEN,LAX,DL,1965.0,522,174.94401526717556,9489.832692630818,primary,251173.0,301103.0,1855.0,1867.0,0.8341763449716543,12.0,0.9935725763256561,0.018115942028985508,0.018115942028985508,0.0,0.0,0.009057971014492754,0.009057971014492754,DEN-LAX,DEN-LAX_DL,DEN-LAX_DL_Q3,2023Q3,DEN-LAX
2023,3,DEN,LAX,UA,5878.0,1419,184.53807077237155,9853.42118440329,primary,251173.0,301103.0,1855.0,1867.0,0.8341763449716543,12.0,0.9935725763256561,0.018115942028985508,0.018115942028985508,0.0,0.0,0.009057971014492754,0.009057971014492754,DEN-LAX,DEN-LAX_UA,DEN-LAX_UA_Q3,2023Q3,DEN-LAX
2023,3,DEN,LAX,WN,3555.0,937,148.4209676511955,5133.391525927225,primary,251173.0,301103.0,1855.0,1867.0,0.8341763449716543,12.0,0.9935725763256561,0.018115942028985508,0.018115942028985508,0.0,0.0,0.009057971014492754,0.009057971014492754,DEN-LAX,DEN-LAX_WN,DEN-LAX_WN_Q3,2023Q3,DEN-LAX
2023,3,DEN,ORD,AA,1609.0,543,218.6897389683033,11622.574382405452,primary,286196.0,336679.0,1687.0,1693.0,0.8500559880479626,6.0,0.9964559952746603,0.018115942028985508,0.018115942028985508,0.07971014492753623,0.07971014492753623,0.048913043478260865,0.048913043478260865,DEN-ORD,DEN-ORD_AA,DEN-ORD_AA_Q3,2023Q3,DEN-ORD
2023,3,DEN,ORD,UA,8400.0,1693,210.43894285714285,10080.52370404912,primary,286196.0,336679.0,1687.0,1693.0,0.8500559880479626,6.0,0.9964559952746603,0.018115942028985508,0.018115942028985508,0.07971014492753623,0.07971014492753623,0.048913043478260865,0.048913043478260865,DEN-ORD,DEN-ORD_UA,DEN-ORD_UA_Q3,2023Q3,DEN-ORD
2023,3,DEN,ORD,WN,3288.0,1070,156.70255778588808,4465.589191663326,primary,286196.0,336679.0,1687.0,1693.0,0.8500559880479626,6.0,0.9964559952746603,0.018115942028985508,0.018115942028985508,0.07971014492753623,0.07971014492753623,0.048913043478260865,0.048913043478260865,DEN-ORD,DEN-ORD_WN,DEN-ORD_WN_Q3,2023Q3,DEN-ORD
2023,3,DEN,SEA,DL,1724.0,612,213.2463283062645,9250.499396785483,primary,281603.0,318129.0,1908.0,1925.0,0.8851849407001562,17.0,0.9911688311688311,0.018115942028985508,0.018115942028985508,0.03260869565217391,0.03260869565217391,0.025362318840579712,0.025362318840579712,DEN-SEA,DEN-SEA_DL,DEN-SEA_DL_Q3,2023Q3,DEN-SEA
2023,3,DEN,SEA,UA,3686.0,1279,221.22111502984265,9488.013978870651,primary,281603.0,318129.0,1908.0,1925.0,0.8851849407001562,17.0,0.9911688311688311,0.018115942028985508,0.018115942028985508,0.03260869565217391,0.03260869565217391,0.025362318840579712,0.025362318840579712,DEN-SEA,DEN-SEA_UA,DEN-SEA_UA_Q3,2023Q3,DEN-SEA
2023,3,DEN,SEA,WN,2113.0,971,194.06292001893044,7520.201140408652,primary,281603.0,318129.0,1908.0,1925.0,0.8851849407001562,17.0,0.9911688311688311,0.018115942028985508,0.018115942028985508,0.03260869565217391,0.03260869565217391,0.025362318840579712,0.025362318840579712,DEN-SEA,DEN-SEA_WN,DEN-SEA_WN_Q3,2023Q3,DEN-SEA
2023,3,DFW,ATL,AA,3843.0,945,201.80910486599012,9147.08845686201,primary,237015.0,312588.0,1657.0,1675.0,0.7582344811701025,18.0,0.9892537313432835,0.057971014492753624,0.057971014492753624,0.13768115942028986,0.13768115942028986,0.09782608695652174,0.09782608695652174,DFW-ATL,DFW-ATL_AA,DFW-ATL_AA_Q3,2023Q3,ATL-DFW
2023,3,DFW,ATL,DL,4206.0,1258,217.43988349976226,9181.216991498542,primary,237015.0,312588.0,1657.0,1675.0,0.7582344811701025,18.0,0.9892537313432835,0.057971014492753624,0.057971014492753624,0.13768115942028986,0.13768115942028986,0.09782608695652174,0.09782608695652174,DFW-ATL,DFW-ATL_DL,DFW-ATL_DL_Q3,2023Q3,ATL-DFW
2023,3,DFW,DEN,AA,4528.0,993,216.1198078621908,9991.732909437473,primary,232451.0,273932.0,1614.0,1626.0,0.8485719083568185,12.0,0.992619926199262,0.057971014492753624,0.057971014492753624,0.018115942028985508,0.018115942028985508,0.03804347826086957,0.03804347826086957,DFW-DEN,DFW-DEN_AA,DFW-DEN_AA_Q3,2023Q3,DEN-DFW
2023,3,DFW,DEN,UA,2843.0,1024,185.6572071755188,7574.310569688707,primary,232451.0,273932.0,1614.0,1626.0,0.8485719083568185,12.0,0.992619926199262,0.057971014492753624,0.057971014492753624,0.018115942028985508,0.018115942028985508,0.03804347826086957,0.03804347826086957,DFW-DEN,DFW-DEN_UA,DFW-DEN_UA_Q3,2023Q3,DEN-DFW
2023,3,DFW,JFK,AA,1228.0,607,247.1750407166124,19181.489183955993,primary,62023.0,70463.0,474.0,490.0,0.8802208251138895,16.0,0.9673469387755103,0.057971014492753624,0.057971014492753624,0.10507246376811594,0.10507246376811594,0.08152173913043478,0.08152173913043478,DFW-JFK,DFW-JFK_AA,DFW-JFK_AA_Q3,2023Q3,DFW-JFK
2023,3,DFW,JFK,DL,861.0,471,245.83084785133565,13904.342018909483,primary,62023.0,70463.0,474.0,490.0,0.8802208251138895,16.0,0.9673469387755103,0.057971014492753624,0.057971014492753624,0.10507246376811594,0.10507246376811594,0.08152173913043478,0.08152173913043478,DFW-JFK,DFW-JFK_DL,DFW-JFK_DL_Q3,2023Q3,DFW-JFK
2023,3,DFW,LAX,AA,5916.0,1197,280.90794793779577,27578.89829321974,primary,263006.0,326946.0,1719.0,1732.0,0.8044325362598105,13.0,0.9924942263279446,0.057971014492753624,0.057971014492753624,0.0,0.0,0.028985507246376812,0.028985507246376812,DFW-LAX,DFW-LAX_AA,DFW-LAX_AA_Q3,2023Q3,DFW-LAX
2023,3,DFW,LAX,DL,1102.0,504,246.80749546279492,14353.397733473212,primary,263006.0,326946.0,1719.0,1732.0,0.8044325362598105,13.0,0.9924942263279446,0.057971014492753624,0.057971014492753624,0.0,0.0,0.028985507246376812,0.028985507246376812,DFW-LAX,DFW-LAX_DL,DFW-LAX_DL_Q3,2023Q3,DFW-LAX
2023,3,DFW,ORD,AA,6051.0,1304,262.0625632126921,11718.118627093805,primary,214501.0,254814.0,1487.0,1508.0,0.8417944069007197,21.0,0.9860742705570292,0.057971014492753624,0.057971014492753624,0.07971014492753623,0.07971014492753623,0.06884057971014493,0.06884057971014493,DFW-ORD,DFW-ORD_AA,DFW-ORD_AA_Q3,2023Q3,DFW-ORD
2023,3,DFW,ORD,UA,3509.0,1035,216.38553719008263,9000.696314708584,primary,214501.0,254814.0,1487.0,1508.0,0.8417944069007197,21.0,0.9860742705570292,0.057971014492753624,0.057971014492753624,0.07971014492753623,0.07971014492753623,0.06884057971014493,0.06884057971014493,DFW-ORD,DFW-ORD_UA,DFW-ORD_UA_Q3,2023Q3,DFW-ORD
2023,3,DFW,SEA,AA,3179.0,915,332.9130670022019,29446.22717747622,primary,192002.0,220027.0,1196.0,1206.0,0.8726292682261723,10.0,0.9917081260364843,0.057971014492753624,0.057971014492753624,0.03260869565217391,0.03260869565217391,0.04528985507246377,0.04528985507246377,DFW-SEA,DFW-SEA_AA,DFW-SEA_AA_Q3,2023Q3,DFW-SEA
2023,3,JFK,ATL,DL,3787.0,813,218.76440718246636,10831.977861405881,primary,130435.0,147308.0,881.0,894.0,0.8854576805061504,13.0,0.9854586129753915,0.10507246376811594,0.10507246376811594,0.13768115942028986,0.13768115942028986,0.1213768115942029,0.1213768115942029,JFK-ATL,JFK-ATL_DL,JFK-ATL_DL_Q3,2023Q3,ATL-JFK
2023,3,JFK,DEN,DL,2592.0,701,234.32078317901232,17173.3374059067,primary,58715.0,68056.0,383.0,400.0,0.8627453861525802,17.0,0.9575,0.10507246376811594,0.10507246376811594,0.018115942028985508,0.018115942028985508,0.06159420289855072,0.06159420289855072,JFK-DEN,JFK-DEN_DL,JFK-DEN_DL_Q3,2023Q3,DEN-JFK
2023,3,JFK,DFW,AA,1190.0,614,251.57110924369746,19979.75817944186,primary,60629.0,69498.0,467.0,483.0,0.8723848168292613,16.0,0.9668737060041408,0.10507246376811594,0.10507246376811594,0.057971014492753624,0.057971014492753624,0.08152173913043478,0.08152173913043478,JFK-DFW,JFK-DFW_AA,JFK-DFW_AA_Q3,2023Q3,DFW-JFK
2023,3,JFK,DFW,DL,914.0,483,255.59680525164114,17266.361472069286,primary,60629.0,69498.0,467.0,483.0,0.8723848168292613,16.0,0.9668737060041408,0.10507246376811594,0.10507246376811594,0.057971014492753624,0.057971014492753624,0.08152173913043478,0.08152173913043478,JFK-DFW,JFK-DFW_DL,JFK-DFW_DL_Q3,2023Q3,DFW-JFK
2023,3,JFK,LAX,AA,4721.0,1737,515.1833869942809,170512.1607460584,primary,371406.0,412218.0,2541.0,2579.0,0.9009941341717247,38.0,0.9852656068243505,0.10507246376811594,0.10507246376811594,0.0,0.0,0.05253623188405797,0.05253623188405797,JFK-LAX,JFK-LAX_AA,JFK-LAX_AA_Q3,2023Q3,JFK-LAX
2023,3,JFK,LAX,DL,11168.0,2398,447.0749077722063,123763.36901190056,primary,371406.0,412218.0,2541.0,2579.0,0.9009941341717247,38.0,0.9852656068243505,0.10507246376811594,0.10507246376811594,0.0,0.0,0.05253623188405797,0.05253623188405797,JFK-LAX,JFK-LAX_DL,JFK-LAX_DL_Q3,2023Q3,JFK-LAX
2023,3,JFK,ORD,AA,1714.0,622,187.6258576429405,6849.125437566661,primary,59983.0,67342.0,617.0,627.0,0.8907219862789938,10.0,0.9840510366826156,0.10507246376811594,0.10507246376811594,0.07971014492753623,0.07971014492753623,0.09239130434782608,0.09239130434782608,JFK-ORD,JFK-ORD_AA,JFK-ORD_AA_Q3,2023Q3,JFK-ORD
2023,3,JFK,ORD,DL,34.0,32,208.22529411764705,8821.092277854674,primary,59983.0,67342.0,617.0,627.0,0.8907219862789938,10.0,0.9840510366826156,0.10507246376811594,0.10507246376811594,0.07971014492753623,0.07971014492753623,0.09239130434782608,0.09239130434782608,JFK-ORD,JFK-ORD_DL,JFK-ORD_DL_Q3,2023Q3,JFK-ORD
2023,3,JFK,SEA,DL,3566.0,1256,370.00687324733593,48480.005250599206,primary,138143.0,152764.0,847.0,872.0,0.9042902778141447,25.0,0.9713302752293578,0.10507246376811594,0.10507246376811594,0.03260869565217391,0.03260869565217391,0.06884057971014493,0.06884057971014493,JFK-SEA,JFK-SEA_DL,JFK-SEA_DL_Q3,2023Q3,JFK-SEA
2023,3,LAX,ATL,AA,1719.0,646,257.47735892961026,22021.848608847882,primary,263113.0,300863.0,1497.0,1516.0,0.8745276089116973,19.0,0.987467018469657,0.0,0.0,0.13768115942028986,0.13768115942028986,0.06884057971014493,0.06884057971014493,LAX-ATL,LAX-ATL_AA,LAX-ATL_AA_Q3,2023Q3,ATL-LAX
2023,3,LAX,ATL,DL,5904.0,1273,397.8990684281843,65348.99214344108,primary,263113.0,300863.0,1497.0,1516.0,0.8745276089116973,19.0,0.987467018469657,0.0,0.0,0.13768115942028986,0.13768115942028986,0.06884057971014493,0.06884057971014493,LAX-ATL,LAX-ATL_DL,LAX-ATL_DL_Q3,2023Q3,ATL-LAX
2023,3,LAX,ATL,WN,314.0,244,205.88627388535033,4523.560125288037,primary,263113.0,300863.0,1497.0,1516.0,0.8745276089116973,19.0,0.987467018469657,0.0,0.0,0.13768115942028986,0.13768115942028986,0.06884057971014493,0.06884057971014493,LAX-ATL,LAX-ATL_WN,LAX-ATL_WN_Q3,2023Q3,ATL-LAX
2023,3,LAX,DEN,DL,2043.0,523,169.93970631424375,8253.053104270086,primary,243014.0,294086.0,1839.0,1864.0,0.8263365138088858,25.0,0.9865879828326181,0.0,0.0,0.018115942028985508,0.018115942028985508,0.009057971014492754,0.009057971014492754,LAX-DEN,LAX-DEN_DL,LAX-DEN_DL_Q3,2023Q3,DEN-LAX
2023,3,LAX,DEN,UA,5722.0,1349,185.7844127927298,10126.954459048764,primary,243014.0,294086.0,1839.0,1864.0,0.8263365138088858,25.0,0.9865879828326181,0.0,0.0,0.018115942028985508,0.018115942028985508,0.009057971014492754,0.009057971014492754,LAX-DEN,LAX-DEN_UA,LAX-DEN_UA_Q3,2023Q3,DEN-LAX
2023,3,LAX,DEN,WN,3527.0,952,149.1424014743408,5497.24322346456,primary,243014.0,294086.0,1839.0,1864.0,0.8263365138088858,25.0,0.9865879828326181,0.0,0.0,0.018115942028985508,0.018115942028985508,0.009057971014492754,0.009057971014492754,LAX-DEN,LAX-DEN_WN,LAX-DEN_WN_Q3,2023Q3,DEN-LAX
2023,3,LAX,DFW,AA,6222.0,1250,286.06243812279007,29309.148993364477,primary,266271.0,326691.0,1713.0,1727.0,0.8150545928721636,14.0,0.9918934568616097,0.0,0.0,0.057971014492753624,0.057971014492753624,0.028985507246376812,0.028985507246376812,LAX-DFW,LAX-DFW_AA,LAX-DFW_AA_Q3,2023Q3,DFW-LAX
2023,3,LAX,DFW,DL,1186.0,536,249.2856239460371,14678.861626128397,primary,266271.0,326691.0,1713.0,1727.0,0.8150545928721636,14.0,0.9918934568616097,0.0,0.0,0.057971014492753624,0.057971014492753624,0.028985507246376812,0.028985507246376812,LAX-DFW,LAX-DFW_DL,LAX-DFW_DL_Q3,2023Q3,DFW-LAX
2023,3,LAX,JFK,AA,4525.0,1677,513.7589790055248,167239.5397232449,primary,372330.0,409576.0,2523.0,2577.0,0.909062054417251,54.0,0.9790454016298021,0.0,0.0,0.10507246376811594,0.10507246376811594,0.05253623188405797,0.05253623188405797,LAX-JFK,LAX-JFK_AA,LAX-JFK_AA_Q3,2023Q3,JFK-LAX
2023,3,LAX,JFK,DL,11090.0,2433,441.0110396753832,124225.72944576314,primary,372330.0,409576.0,2523.0,2577.0,0.909062054417251,54.0,0.9790454016298021,0.0,0.0,0.10507246376811594,0.10507246376811594,0.05253623188405797,0.05253623188405797,LAX-JFK,LAX-JFK_DL,LAX-JFK_DL_Q3,2023Q3,JFK-LAX
2023,3,LAX,ORD,AA,5740.0,1225,288.7218989547038,30504.945412491536,primary,309380.0,345994.0,1760.0,1784.0,0.894177355676688,24.0,0.9865470852017937,0.0,0.0,0.07971014492753623,0.07971014492753623,0.03985507246376811,0.03985507246376811,LAX-ORD,LAX-ORD_AA,LAX-ORD_AA_Q3,2023Q3,LAX-ORD
2023,3,LAX,ORD,UA,8547.0,2169,288.98900432900433,28940.218366587913,primary,309380.0,345994.0,1760.0,1784.0,0.894177355676688,24.0,0.9865470852017937,0.0,0.0,0.07971014492753623,0.07971014492753623,0.03985507246376811,0.03985507246376811,LAX-ORD,LAX-ORD_UA,LAX-ORD_UA_Q3,2023Q3,LAX-ORD
2023,3,LAX,SEA,DL,5074.0,963,174.48092234923138,8659.706730012498,primary,305121.0,350508.0,2171.0,2203.0,0.8705108014653018,32.0,0.9854743531547889,0.0,0.0,0.03260869565217391,0.03260869565217391,0.016304347826086956,0.016304347826086956,LAX-SEA,LAX-SEA_DL,LAX-SEA_DL_Q3,2023Q3,LAX-SEA
2023,3,LAX,SEA,UA,1649.0,590,153.97959975742873,6660.319324400152,primary,305121.0,350508.0,2171.0,2203.0,0.8705108014653018,32.0,0.9854743531547889,0.0,0.0,0.03260869565217391,0.03260869565217391,0.016304347826086956,0.016304347826086956,LAX-SEA,LAX-SEA_UA,LAX-SEA_UA_Q3,2023Q3,LAX-SEA
2023,3,LAX,SEA,WN,61.0,47,144.51836065573772,2090.076902230576,primary,305121.0,350508.0,2171.0,2203.0,0.8705108014653018,32.0,0.9854743531547889,0.0,0.0,0.03260869565217391,0.03260869565217391,0.016304347826086956,0.016304347826086956,LAX-SEA,LAX-SEA_WN,LAX-SEA_WN_Q3,2023Q3,LAX-SEA
2023,3,ORD,ATL,AA,980.0,533,185.48564285714286,8674.10291621938,primary,216624.0,261518.0,1557.0,1582.0,0.8283330401731429,25.0,0.984197218710493,0.07971014492753623,0.07971014492753623,0.13768115942028986,0.13768115942028986,0.10869565217391304,0.10869565217391304,ORD-ATL,ORD-ATL_AA,ORD-ATL_AA_Q3,2023Q3,ATL-ORD
2023,3,ORD,ATL,DL,4658.0,1384,224.0499935594676,10450.951451502748,primary,216624.0,261518.0,1557.0,1582.0,0.8283330401731429,25.0,0.984197218710493,0.07971014492753623,0.07971014492753623,0.13768115942028986,0.13768115942028986,0.10869565217391304,0.10869565217391304,ORD-ATL,ORD-ATL_DL,ORD-ATL_DL_Q3,2023Q3,ATL-ORD
2023,3,ORD,ATL,UA,2767.0,930,185.56548247199132,7488.699984217892,primary,216624.0,261518.0,1557.0,1582.0,0.8283330401731429,25.0,0.984197218710493,0.07971014492753623,0.07971014492753623,0.13768115942028986,0.13768115942028986,0.10869565217391304,0.10869565217391304,ORD-ATL,ORD-ATL_UA,ORD-ATL_UA_Q3,2023Q3,ATL-ORD
2023,3,ORD,DEN,AA,1663.0,569,213.93861695730607,10287.233372711366,primary,297542.0,350442.0,1680.0,1698.0,0.8490477739540352,18.0,0.9893992932862191,0.07971014492753623,0.07971014492753623,0.018115942028985508,0.018115942028985508,0.048913043478260865,0.048913043478260865,ORD-DEN,ORD-DEN_AA,ORD-DEN_AA_Q3,2023Q3,DEN-ORD
2023,3,ORD,DEN,UA,8388.0,1672,209.60397949451595,10227.99862166959,primary,297542.0,350442.0,1680.0,1698.0,0.8490477739540352,18.0,0.9893992932862191,0.07971014492753623,0.07971014492753623,0.018115942028985508,0.018115942028985508,0.048913043478260865,0.048913043478260865,ORD-DEN,ORD-DEN_UA,ORD-DEN_UA_Q3,2023Q3,DEN-ORD
2023,3,ORD,DEN,WN,3123.0,1039,156.31785462696124,4513.338293828376,primary,297542.0,350442.0,1680.0,1698.0,0.8490477739540352,18.0,0.9893992932862191,0.07971014492753623,0.07971014492753623,0.018115942028985508,0.018115942028985508,0.048913043478260865,0.048913043478260865,ORD-DEN,ORD-DEN_WN,ORD-DEN_WN_Q3,2023Q3,DEN-ORD
2023,3,ORD,DFW,AA,6248.0,1411,266.0023607554417,13723.832446939647,primary,218544.0,253202.0,1490.0,1508.0,0.8631211443827458,18.0,0.9880636604774535,0.07971014492753623,0.07971014492753623,0.057971014492753624,0.057971014492753624,0.06884057971014493,0.06884057971014493,ORD-DFW,ORD-DFW_AA,ORD-DFW_AA_Q3,2023Q3,DFW-ORD
2023,3,ORD,DFW,UA,3375.0,1044,219.39496888888888,9406.920941917553,primary,218544.0,253202.0,1490.0,1508.0,0.8631211443827458,18.0,0.9880636604774535,0.07971014492753623,0.07971014492753623,0.057971014492753624,0.057971014492753624,0.06884057971014493,0.06884057971014493,ORD-DFW,ORD-DFW_UA,ORD-DFW_UA_Q3,2023Q3,DFW-ORD
2023,3,ORD,JFK,AA,1824.0,673,191.18149671052632,7051.408392003279,primary,62092.0,68495.0,627.0,635.0,0.9065187239944521,8.0,0.9874015748031496,0.07971014492753623,0.07971014492753623,0.10507246376811594,0.10507246376811594,0.09239130434782608,0.09239130434782608,ORD-JFK,ORD-JFK_AA,ORD-JFK_AA_Q3,2023Q3,JFK-ORD
2023,3,ORD,JFK,DL,213.0,154,257.25474178403755,7430.060577984972,primary,62092.0,68495.0,627.0,635.0,0.9065187239944521,8.0,0.9874015748031496,0.07971014492753623,0.07971014492753623,0.10507246376811594,0.10507246376811594,0.09239130434782608,0.09239130434782608,ORD-JFK,ORD-JFK_DL,ORD-JFK_DL_Q3,2023Q3,JFK-ORD
2023,3,ORD,LAX,AA,5892.0,1284,292.01294806517313,31671.651098080794,primary,299386.0,344897.0,1778.0,1788.0,0.8680446626094167,10.0,0.9944071588366891,0.07971014492753623,0.07971014492753623,0.0,0.0,0.03985507246376811,0.03985507246376811,ORD-LAX,ORD-LAX_AA,ORD-LAX_AA_Q3,2023Q3,LAX-ORD
2023,3,ORD,LAX,UA,8352.0,2139,286.5534075670498,29468.351824595375,primary,299386.0,344897.0,1778.0,1788.0,0.8680446626094167,10.0,0.9944071588366891,0.07971014492753623,0.07971014492753623,0.0,0.0,0.03985507246376811,0.03985507246376811,ORD-LAX,ORD-LAX_UA,ORD-LAX_UA_Q3,2023Q3,LAX-ORD
2023,3,ORD,LAX,WN,36.0,35,198.12305555555557,4990.10596010802,primary,299386.0,344897.0,1778.0,1788.0,0.8680446626094167,10.0,0.9944071588366891,0.07971014492753623,0.07971014492753623,0.0,0.0,0.03985507246376811,0.03985507246376811,ORD-LAX,ORD-LAX_WN,ORD-LAX_WN_Q3,2023Q3,LAX-ORD
2023,3,ORD,SEA,AA,1309.0,463,252.26359816653934,14872.490609436689,primary,239948.0,272375.0,1598.0,1621.0,0.8809472234970169,23.0,0.9858112276372609,0.07971014492753623,0.07971014492753623,0.03260869565217391,0.03260869565217391,0.05615942028985507,0.05615942028985507,ORD-SEA,ORD-SEA_AA,ORD-SEA_AA_Q3,2023Q3,ORD-SEA
2023,3,ORD,SEA,DL,2366.0,767,240.9720540997464,13271.352088511027,primary,239948.0,272375.0,1598.0,1621.0,0.8809472234970169,23.0,0.9858112276372609,0.07971014492753623,0.07971014492753623,0.03260869565217391,0.03260869565217391,0.05615942028985507,0.05615942028985507,ORD-SEA,ORD-SEA_DL,ORD-SEA_DL_Q3,2023Q3,ORD-SEA
2023,3,ORD,SEA,UA,3099.0,1245,259.7858405937399,14687.230215516378,primary,239948.0,272375.0,1598.0,1621.0,0.8809472234970169,23.0,0.9858112276372609,0.07971014492753623,0.07971014492753623,0.03260869565217391,0.03260869565217391,0.05615942028985507,0.05615942028985507,ORD-SEA,ORD-SEA_UA,ORD-SEA_UA_Q3,2023Q3,ORD-SEA
2023,3,SEA,ATL,DL,3703.0,1003,369.66246286794495,42861.035879432486,primary,181951.0,204722.0,1062.0,1082.0,0.8887711139984955,20.0,0.9815157116451017,0.03260869565217391,0.03260869565217391,0.13768115942028986,0.13768115942028986,0.08514492753623189,0.08514492753623189,SEA-ATL,SEA-ATL_DL,SEA-ATL_DL_Q3,2023Q3,ATL-SEA
2023,3,SEA,DEN,DL,1726.0,605,209.6154113557358,10938.0958593615,primary,287563.0,317854.0,1892.0,1920.0,0.904701529633102,28.0,0.9854166666666667,0.03260869565217391,0.03260869565217391,0.018115942028985508,0.018115942028985508,0.025362318840579712,0.025362318840579712,SEA-DEN,SEA-DEN_DL,SEA-DEN_DL_Q3,2023Q3,DEN-SEA
2023,3,SEA,DEN,UA,3665.0,1262,225.11751978171895,10967.297769046338,primary,287563.0,317854.0,1892.0,1920.0,0.904701529633102,28.0,0.9854166666666667,0.03260869565217391,0.03260869565217391,0.018115942028985508,0.018115942028985508,0.025362318840579712,0.025362318840579712,SEA-DEN,SEA-DEN_UA,SEA-DEN_UA_Q3,2023Q3,DEN-SEA
2023,3,SEA,DEN,WN,2204.0,979,190.887999092559,7665.678468909246,primary,287563.0,317854.0,1892.0,1920.0,0.904701529633102,28.0,0.9854166666666667,0.03260869565217391,0.03260869565217391,0.018115942028985508,0.018115942028985508,0.025362318840579712,0.025362318840579712,SEA-DEN,SEA-DEN_WN,SEA-DEN_WN_Q3,2023Q3,DEN-SEA
2023,3,SEA,DFW,AA,3201.0,948,351.0449359575133,35043.58241649855,primary,196779.0,219023.0,1190.0,1205.0,0.8984398898745793,15.0,0.9875518672199171,0.03260869565217391,0.03260869565217391,0.057971014492753624,0.057971014492753624,0.04528985507246377,0.04528985507246377,SEA-DFW,SEA-DFW_AA,SEA-DFW_AA_Q3,2023Q3,DFW-SEA
2023,3,SEA,JFK,DL,3551.0,1267,380.30156575612506,48601.61471334676,primary,138673.0,150418.0,834.0,867.0,0.9219175896501749,33.0,0.9619377162629758,0.03260869565217391,0.03260869565217391,0.10507246376811594,0.10507246376811594,0.06884057971014493,0.06884057971014493,SEA-JFK,SEA-JFK_DL,SEA-JFK_DL_Q3,2023Q3,JFK-SEA
2023,3,SEA,LAX,DL,5108.0,992,177.6443422083007,10101.693782437313,primary,311212.0,351444.0,2180.0,2197.0,0.8855237249746759,17.0,0.9922621756941283,0.03260869565217391,0.03260869565217391,0.0,0.0,0.016304347826086956,0.016304347826086956,SEA-LAX,SEA-LAX_DL,SEA-LAX_DL_Q3,2023Q3,LAX-SEA
2023,3,SEA,LAX,UA,1619.0,569,146.59515750463248,7177.256032757778,primary,311212.0,351444.0,2180.0,2197.0,0.8855237249746759,17.0,0.9922621756941283,0.03260869565217391,0.03260869565217391,0.0,0.0,0.016304347826086956,0.016304347826086956,SEA-LAX,SEA-LAX_UA,SEA-LAX_UA_Q3,2023Q3,LAX-SEA
2023,3,SEA,LAX,WN,58.0,52,167.17810344827586,5576.781156747922,primary,311212.0,351444.0,2180.0,2197.0,0.8855237249746759,17.0,0.9922621756941283,0.03260869565217391,0.03260869565217391,0.0,0.0,0.016304347826086956,0.016304347826086956,SEA-LAX,SEA-LAX_WN,SEA-LAX_WN_Q3,2023Q3,LAX-SEA
2023,3,SEA,ORD,AA,1199.0,446,263.5764887406172,18206.39759008972,primary,247120.0,270927.0,1587.0,1614.0,0.9121276210935049,27.0,0.983271375464684,0.03260869565217391,0.03260869565217391,0.07971014492753623,0.07971014492753623,0.05615942028985507,0.05615942028985507,SEA-ORD,SEA-ORD_AA,SEA-ORD_AA_Q3,2023Q3,ORD-SEA
2023,3,SEA,ORD,DL,2485.0,775,242.81924748490945,11814.54918852829,primary,247120.0,270927.0,1587.0,1614.0,0.9121276210935049,27.0,0.983271375464684,0.03260869565217391,0.03260869565217391,0.07971014492753623,0.07971014492753623,0.05615942028985507,0.05615942028985507,SEA-ORD,SEA-ORD_DL,SEA-ORD_DL_Q3,2023Q3,ORD-SEA
2023,3,SEA,ORD,UA,3084.0,1257,265.2569357976654,16301.77918597382,primary,247120.0,270927.0,1587.0,1614.0,0.9121276210935049,27.0,0.983271375464684,0.03260869565217391,0.03260869565217391,0.07971014492753623,0.07971014492753623,0.05615942028985507,0.05615942028985507,SEA-ORD,SEA-ORD_UA,SEA-ORD_UA_Q3,2023Q3,ORD-SEA
2023,3,ATL,DEN,DL,747.0,199,302.86746987951807,27464.430896275866,one_way,247332.0,280929.0,1588.0,1608.0,0.8804075050991532,20.0,0.9875621890547264,0.13768115942028986,0.13768115942028986,0.018115942028985508,0.018115942028985508,0.07789855072463768,0.07789855072463768,ATL-DEN,ATL-DEN_DL,ATL-DEN_DL_Q3,2023Q3,ATL-DEN
2023,3,ATL,DEN,UA,470.0,135,234.66382978723405,17982.92103214124,one_way,247332.0,280929.0,1588.0,1608.0,0.8804075050991532,20.0,0.9875621890547264,0.13768115942028986,0.13768115942028986,0.018115942028985508,0.018115942028985508,0.07789855072463768,0.07789855072463768,ATL-DEN,ATL-DEN_UA,ATL-DEN_UA_Q3,2023Q3,ATL-DEN
2023,3,ATL,DEN,WN,530.0,99,220.88867924528302,12065.28760768957,one_way,247332.0,280929.0,1588.0,1608.0,0.8804075050991532,20.0,0.9875621890547264,0.13768115942028986,0.13768115942028986,0.018115942028985508,0.018115942028985508,0.07789855072463768,0.07789855072463768,ATL-DEN,ATL-DEN_WN,ATL-DEN_WN_Q3,2023Q3,ATL-DEN
